https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume SHIB,Volume BRL,tradecount
1630540800000,2021-09-02,SHIBBRL,3.737e-05,3.82e-05,3.635e-05,3.698e-05,37354512513.0,1389447.17267124,3958
1630454400000,2021-09-01,SHIBBRL,3.572e-05,3.75e-05,3.476e-05,3.735e-05,31014289973.0,1118826.45155229,3624
1630368000000,2021-08-31,SHIBBRL,3.5e-05,3.694e-05,3.487e-05,3.578e-05,30250303431.0,1078934.02408732,3778
1630281600000,2021-08-30,SHIBBRL,3.711e-05,3.731e-05,3.415e-05,3.5e-05,27340292987.0,995849.26275928,3399
1630195200000,2021-08-29,SHIBBRL,3.8e-05,3.878e-05,3.675e-05,3.719e-05,22094758804.0,831582.91476958,2664
1630108800000,2021-08-28,SHIBBRL,3.899e-05,3.91e-05,3.761e-05,3.793e-05,18599679594.0,709259.05302017,3005
1630022400000,2021-08-27,SHIBBRL,3.702e-05,3.943e-05,3.623e-05,3.899e-05,30628521053.0,1160931.44394427,4264
1629936000000,2021-08-26,SHIBBRL,3.961e-05,4.015e-05,3.616e-05,3.697e-05,34934019312.0,1319520.15636762,4199
1629849600000,2021-08-25,SHIBBRL,3.98e-05,4.087e-05,3.808e-05,3.961e-05,34783769398.0,1376417.56985928,4379
1629763200000,2021-08-24,SHIBBRL,4.451e-05,4.464e-05,3.907e-05,3.974e-05,62950947483.0,2619988.18273716,5941
1629676800000,2021-08-23,SHIBBRL,4.443e-05,4.545e-05,4.376e-05,4.451e-05,45332735787.0,2018966.76923031,4996
1629590400000,2021-08-22,SHIBBRL,4.42e-05,4.563e-05,4.369e-05,4.443e-05,30889942565.0,1371053.20332657,3287
1629504000000,2021-08-21,SHIBBRL,4.589e-05,4.589e-05,4.389e-05,4.422e-05,27744542458.0,1246721.65264172,4244
1629417600000,2021-08-20,SHIBBRL,4.492e-05,4.637e-05,4.434e-05,4.587e-05,41704400519.0,1895170.82871767,5318
1629331200000,2021-08-19,SHIBBRL,4.344e-05,4.5e-05,4.268e-05,4.492e-05,51637292569.0,2266538.8284172,4237
1629244800000,2021-08-18,SHIBBRL,4.312e-05,4.472e-05,4.156e-05,4.344e-05,40614971050.0,1757794.35842332,4616
1629158400000,2021-08-17,SHIBBRL,4.8e-05,4.97e-05,4.262e-05,4.32e-05,93190365337.0,4348968.30434977,7686
1629072000000,2021-08-16,SHIBBRL,4.521e-05,5.033e-05,4.405e-05,4.8e-05,160416818334.0,7640338.66869502,10661
1628985600000,2021-08-15,SHIBBRL,4.294e-05,4.623e-05,4.17e-05,4.519e-05,69571525351.0,3044564.88856042,5268
1628899200000,2021-08-14,SHIBBRL,4.292e-05,4.5e-05,4.141e-05,4.294e-05,68642017139.0,2936721.8770343,4879
1628812800000,2021-08-13,SHIBBRL,4.056e-05,4.309e-05,4.012e-05,4.292e-05,45539949581.0,1908876.06210811,4278
1628726400000,2021-08-12,SHIBBRL,4.113e-05,4.333e-05,3.925e-05,4.048e-05,59300862292.0,2448069.47777751,5088
1628640000000,2021-08-11,SHIBBRL,3.961e-05,4.367e-05,3.954e-05,4.104e-05,80782554248.0,3358841.30918153,6934
1628553600000,2021-08-10,SHIBBRL,4.014e-05,4.18e-05,3.838e-05,3.961e-05,66890782640.0,2677485.54500438,5595
1628467200000,2021-08-09,SHIBBRL,3.844e-05,4.165e-05,3.736e-05,4.022e-05,98584810049.0,3939355.76946377,7426
1628380800000,2021-08-08,SHIBBRL,4.103e-05,4.67e-05,3.819e-05,3.848e-05,229662820592.0,9722169.3833859,13595
1628294400000,2021-08-07,SHIBBRL,3.309e-05,4.15e-05,3.3e-05,4.104e-05,164766939775.0,6028233.24669799,9571
1628208000000,2021-08-06,SHIBBRL,3.253e-05,3.377e-05,3.218e-05,3.309e-05,35853543086.0,1179751.12360139,3247
1628121600000,2021-08-05,SHIBBRL,3.251e-05,3.265e-05,3.137e-05,3.26e-05,30706545251.0,988851.94719308,2599
1628035200000,2021-08-04,SHIBBRL,3.234e-05,3.325e-05,3.209e-05,3.248e-05,20062169067.0,656578.54526976,2242
1627948800000,2021-08-03,SHIBBRL,3.303e-05,3.339e-05,3.214e-05,3.233e-05,26535402327.0,866001.87313448,2205
1627862400000,2021-08-02,SHIBBRL,3.293e-05,3.353e-05,3.22e-05,3.303e-05,22355644512.0,733173.88619352,2278
1627776000000,2021-08-01,SHIBBRL,3.264e-05,3.489e-05,3.248e-05,3.293e-05,56794229497.0,1902326.50198978,3663
1627689600000,2021-07-31,SHIBBRL,3.275e-05,3.285e-05,3.217e-05,3.257e-05,24633182367.0,801612.39159712,2578
1627603200000,2021-07-30,SHIBBRL,3.229e-05,3.275e-05,3.135e-05,3.275e-05,44378826732.0,1427114.76135671,2928
1627516800000,2021-07-29,SHIBBRL,3.19e-05,3.314e-05,3.15e-05,3.22e-05,35995489987.0,1154749.69769187,2490
1627430400000,2021-07-28,SHIBBRL,3.287e-05,3.289e-05,3.185e-05,3.19e-05,31416537726.0,1016872.47594529,2569
1627344000000,2021-07-27,SHIBBRL,3.292e-05,3.351e-05,3.155e-05,3.287e-05,36657247991.0,1192859.94385853,3039
1627257600000,2021-07-26,SHIBBRL,3.309e-05,3.559e-05,3.237e-05,3.298e-05,107978157201.0,3702485.62056398,6240
1627171200000,2021-07-25,SHIBBRL,3.37e-05,3.417e-05,3.219e-05,3.309e-05,26687999892.0,881562.66078067,2197
1627084800000,2021-07-24,SHIBBRL,3.399e-05,3.469e-05,3.306e-05,3.374e-05,40303131680.0,1364678.68097367,3344
1626998400000,2021-07-23,SHIBBRL,3.4e-05,3.5e-05,3.195e-05,3.393e-05,48419909325.0,1616489.192761,3190
1626912000000,2021-07-22,SHIBBRL,3.426e-05,3.484e-05,3.33e-05,3.41e-05,35462552088.0,1204802.8000004,2711
1626825600000,2021-07-21,SHIBBRL,3.104e-05,3.661e-05,3.045e-05,3.426e-05,66894986142.0,2265467.05554517,4295
1626739200000,2021-07-20,SHIBBRL,3.274e-05,3.29e-05,3.02e-05,3.104e-05,43992492769.0,1364783.10869801,3305
1626652800000,2021-07-19,SHIBBRL,3.432e-05,3.45e-05,3.193e-05,3.269e-05,29778736094.0,975394.11697757,2733
1626566400000,2021-07-18,SHIBBRL,3.527e-05,3.62e-05,3.418e-05,3.434e-05,17547635674.0,614368.73483066,2014
1626480000000,2021-07-17,SHIBBRL,3.435e-05,3.649e-05,3.401e-05,3.52e-05,26320004035.0,924782.881302,2924
1626393600000,2021-07-16,SHIBBRL,3.566e-05,3.612e-05,3.393e-05,3.441e-05,26482768584.0,922249.05421898,2950
1626307200000,2021-07-15,SHIBBRL,3.715e-05,3.77e-05,3.502e-05,3.566e-05,29651450061.0,1066289.44996527,3651
1626220800000,2021-07-14,SHIBBRL,3.714e-05,3.9e-05,3.507e-05,3.702e-05,40498001079.0,1494592.4594575,4382
1626134400000,2021-07-13,SHIBBRL,3.954e-05,3.964e-05,3.682e-05,3.711e-05,32544658458.0,1235775.16513921,3993
1626048000000,2021-07-12,SHIBBRL,4.151e-05,4.213e-05,3.83e-05,3.958e-05,38636461170.0,1535811.27122387,4320
1625961600000,2021-07-11,SHIBBRL,4.079e-05,4.21e-05,4.025e-05,4.154e-05,20194366791.0,830580.27911463,2551
1625875200000,2021-07-10,SHIBBRL,4.196e-05,4.278e-05,4.002e-05,4.077e-05,24770622069.0,1026410.28695374,3258
1625788800000,2021-07-09,SHIBBRL,4.267e-05,4.304e-05,4.109e-05,4.196e-05,39943517416.0,1690690.22252331,3928
1625702400000,2021-07-08,SHIBBRL,4.502e-05,4.515e-05,4.13e-05,4.274e-05,45708149626.0,1962493.73228023,5448
1625616000000,2021-07-07,SHIBBRL,4.555e-05,4.636e-05,4.489e-05,4.502e-05,42257370817.0,1925235.94795376,5529
1625529600000,2021-07-06,SHIBBRL,4.296e-05,4.745e-05,4.29e-05,4.564e-05,67363027107.0,3048854.405345,7263
1625443200000,2021-07-05,SHIBBRL,4.422e-05,4.422e-05,4.18e-05,4.296e-05,33607522338.0,1445709.44924176,4669
1625356800000,2021-07-04,SHIBBRL,4.391e-05,4.511e-05,4.299e-05,4.43e-05,31648115797.0,1399111.05463694,4077
1625270400000,2021-07-03,SHIBBRL,4.242e-05,4.45e-05,4.208e-05,4.391e-05,31794316731.0,1387974.87725767,4039
1625184000000,2021-07-02,SHIBBRL,4.237e-05,4.293e-05,4.1e-05,4.241e-05,28471219755.0,1194615.65338914,4007
1625097600000,2021-07-01,SHIBBRL,4.426e-05,4.426e-05,4.1e-05,4.236e-05,61352520784.0,2591713.45964975,5461
1625011200000,2021-06-30,SHIBBRL,4.424e-05,4.602e-05,4.036e-05,4.425e-05,114185759216.0,4959041.67087079,9312
1624924800000,2021-06-29,SHIBBRL,4.008e-05,4.75e-05,3.995e-05,4.423e-05,143317845772.0,6416977.14028412,13512
1624838400000,2021-06-28,SHIBBRL,3.9e-05,4.068e-05,3.765e-05,4.007e-05,59354900145.0,2343000.53002098,6671
1624752000000,2021-06-27,SHIBBRL,3.742e-05,3.916e-05,3.631e-05,3.9e-05,26870990140.0,1005269.27895814,3842
1624665600000,2021-06-26,SHIBBRL,3.547e-05,3.77e-05,3.465e-05,3.74e-05,50900125247.0,1843671.20828215,5307
1624579200000,2021-06-25,SHIBBRL,3.58e-05,4.197e-05,3.324e-05,3.545e-05,122403658806.0,4449596.64312401,9310
1624492800000,2021-06-24,SHIBBRL,3.434e-05,3.67e-05,3.3e-05,3.579e-05,45125650614.0,1567326.80757706,4459
1624406400000,2021-06-23,SHIBBRL,3.177e-05,3.566e-05,3.068e-05,3.43e-05,65228417899.0,2207565.42075278,5563
1624320000000,2021-06-22,SHIBBRL,3.161e-05,3.562e-05,2.863e-05,3.182e-05,93617863541.0,2954650.26404049,7752
1624233600000,2021-06-21,SHIBBRL,4.015e-05,4.03e-05,3.113e-05,3.151e-05,72194182076.0,2577888.67622113,8404
1624147200000,2021-06-20,SHIBBRL,3.927e-05,4.152e-05,3.69e-05,4.016e-05,67185680346.0,2643242.76583402,5625
1624060800000,2021-06-19,SHIBBRL,3.725e-05,4.366e-05,3.702e-05,3.927e-05,92895571985.0,3695644.1285563,7327
1623974400000,2021-06-18,SHIBBRL,4.006e-05,4.013e-05,3.559e-05,3.725e-05,61030972904.0,2292055.19120879,6251
1623888000000,2021-06-17,SHIBBRL,4.247e-05,4.336e-05,3.912e-05,4.007e-05,76036422013.0,3105188.899953,7389
1623801600000,2021-06-16,SHIBBRL,4.588e-05,4.677e-05,4.151e-05,4.248e-05,106703512522.0,4709392.4808748,11920
1623715200000,2021-06-15,SHIBBRL,3.618e-05,5.03e-05,3.55e-05,4.58e-05,139447085671.0,6173761.57773437,12261
1623628800000,2021-06-14,SHIBBRL,3.501e-05,3.674e-05,3.418e-05,3.623e-05,37117105634.0,1320218.91824052,4699
1623542400000,2021-06-13,SHIBBRL,3.246e-05,3.645e-05,3.13e-05,3.507e-05,50177933837.0,1678756.29273211,4098
1623456000000,2021-06-12,SHIBBRL,3.206e-05,3.379e-05,2.868e-05,3.232e-05,39181527887.0,1221412.77207486,4097
1623369600000,2021-06-11,SHIBBRL,3.498e-05,3.515e-05,3.114e-05,3.204e-05,38254032271.0,1292456.76869685,4342
1623283200000,2021-06-10,SHIBBRL,3.775e-05,3.786e-05,3.478e-05,3.483e-05,21830739779.0,786900.06028428,3933
1623196800000,2021-06-09,SHIBBRL,3.65e-05,3.88e-05,3.482e-05,3.775e-05,24416120588.0,901382.29897889,4249
1623110400000,2021-06-08,SHIBBRL,3.951e-05,4.025e-05,3.207e-05,3.65e-05,44361913237.0,1622603.96035605,6290
1623024000000,2021-06-07,SHIBBRL,4.339e-05,4.41e-05,3.825e-05,3.957e-05,29676184136.0,1237397.70533798,5747
1622937600000,2021-06-06,SHIBBRL,4.291e-05,4.392e-05,4.249e-05,4.348e-05,11216025305.0,482999.20127589,3163
1622851200000,2021-06-05,SHIBBRL,4.472e-05,4.6e-05,4.148e-05,4.302e-05,24281714683.0,1062511.32921357,4227
1622764800000,2021-06-04,SHIBBRL,4.993e-05,5.003e-05,4.264e-05,4.472e-05,40840090204.0,1859178.61822453,7221
1622678400000,2021-06-03,SHIBBRL,4.821e-05,5.218e-05,4.768e-05,4.98e-05,37060631253.0,1845544.85837855,7388
1622592000000,2021-06-02,SHIBBRL,4.58e-05,5.398e-05,4.441e-05,4.821e-05,52023123493.0,2535775.30305715,8182
1622505600000,2021-06-01,SHIBBRL,4.871e-05,4.943e-05,4.335e-05,4.57e-05,37880057694.0,1745430.40487346,5480
1622419200000,2021-05-31,SHIBBRL,4.152e-05,5.274e-05,4.064e-05,4.871e-05,43712264354.0,2066795.11974764,6164
1622332800000,2021-05-30,SHIBBRL,4.172e-05,4.275e-05,3.996e-05,4.146e-05,13144879965.0,545305.50929464,2661
1622246400000,2021-05-29,SHIBBRL,4.176e-05,4.337e-05,3.87e-05,4.162e-05,15474987927.0,636491.15646125,3110
1622160000000,2021-05-28,SHIBBRL,4.675e-05,4.932e-05,1.8e-05,4.183e-05,11669893523.0,484433.0606684,2478
